HLUTVERK,GLJ_ID,DNR,LAGNINGARAR,EIGANDI,dagsetning,X,Y,TENGINR,GREIN
Götuljós,20887,549,1993,Gatnamálastofa-rekstur/viðhald,1994/01/12,363575.8716,407701.1257,,
Götuljós,20994,566,1973,Gatnamálastofa-rekstur/viðhald,1994/08/22,362846.598,403687.384,,
Götuljós,26143,886,1994,Gatnamálastofa-rekstur/viðhald,1994/11/14,358901.236,405669.83,,
Götuljós,729,15,1990,Gatnamálastofa-rekstur/viðhald,1996/01/18,356263.461,408507.406,,
Götuljósahönk,0,63,1996,,1997/02/14,357523.935,407712.111,,
Götuljós,18519,505,1990,Gatnamálastofa-rekstur/viðhald,1994/03/25,361545.689,403042.637,,
Götuljós,67897,426,2006,Gatnamálastofa-rekstur/viðhald,2007/01/16,360409.733,408338.683,,
Götuljós,13903,433,1994,Gatnamálastofa-rekstur/viðhald,1994/01/25,364851.878,407654.255,,
Götuljós,19152,511,1995,Vegagerðin,1996/02/08,359249.273,408214.107,,
Götuljósahönk,,0,2007,OR - Veitur,2008/01/22,366929.479,406459.81,,
Götuljós,70359,433,2008,"Gullengi 2, húsfélag            ",2008/10/02,364523.09,407932.616,,
Götuljós,24673,670,1992,Gatnamálastofa-rekstur/viðhald,1994/01/12,363459.71,407700.897,,
Götuljósahönk,0,0,2012,,1995/11/30,359818.66,408045.6,,
Götuljós,26601,549,1993,Gatnamálastofa-rekstur/viðhald,1995/01/11,363452.443,407863.126,,
Götuljós,25895,549,1993,Gatnamálastofa-rekstur/viðhald,1995/01/11,363455.591,407945.36,,
Götuljós,25894,549,1993,Gatnamálastofa-rekstur/viðhald,1995/01/11,363457.161,407820.506,,
Götuljós,32714,298,1998,Gatnamálastofa-rekstur/viðhald,1999/10/28,358383.811,406545.104,,
Götuljós,20996,566,1992,Gatnamálastofa-rekstur/viðhald,1992/08/31,363116.046,403795.061,,
Götuljós,5935,160,1991,Gatnamálastofa-rekstur/viðhald,1994/01/12,364184.695,407442.848,,
Götuljós,62633,15,2003,Gatnamálastofa-rekstur/viðhald,2004/01/07,356225.216,408549.583,,
Götuljós,20489,537,1992,Gatnamálastofa-rekstur/viðhald,1992/12/31,361763.919,402666.434,,
Götuljós,18634,505,1990,Gatnamálastofa-rekstur/viðhald,1994/03/25,361796.721,403215.776,,
Götuljós,25155,695,1990,Gatnamálastofa-rekstur/viðhald,1994/06/13,364637.439,406948.756,,
Götuljós,25152,695,1990,Gatnamálastofa-rekstur/viðhald,1994/06/13,364631.58,407047.159,,
Götuljós,61905,803,2003,Gatnamálastofa-rekstur/viðhald,2002/01/22,365756.161,405380.266,,
Götuljós,31474,298,1998,Gatnamálastofa-rekstur/viðhald,1999/01/22,358310.639,406654.735,,
Götuljós,18535,505,1997,Gatnamálastofa-rekstur/viðhald,1994/01/26,361381.543,402998.109,,
Niðurgrafið,,4,2003,,2003/11/04,356921.928,408088.66,,
Niðurgrafið,,4,2003,,2003/11/04,356927.882,408085.104,,
Götuljós,5888,160,1990,Gatnamálastofa-rekstur/viðhald,1994/01/12,364088.453,407342.726,,
Götuljós,15609,456,2000,Gatnamálastofa-rekstur/viðhald,1992/12/31,361557.336,403861.009,,
Götuljós,19354,515,1991,Gatnamálastofa-rekstur/viðhald,1994/03/23,361697.878,402156.5,,
Götuljós,19155,511,1995,Vegagerðin,1996/02/08,359343.822,408298.232,,
Götuljósahönk,0,0,2012,OR - Veitur,1995/02/08,358018.038,407419.589,,
Götuljós,64678,842,2005,Gatnamálastofa-rekstur/viðhald,2005/05/06,366062.238,405744.379,,
Polli,78647,808,2016,Faxaflóahafnir,2016/04/11,360517.3089,409150.7839,,
Götuljós,27747,325,1995,Gatnamálastofa-rekstur/viðhald,1996/02/21,364443.963,404265.402,,
Götuljós,18157,501,1973,Gatnamálastofa-rekstur/viðhald,1994/08/22,362896.608,403833.403,,
Götuljós,15395,456,1970,Gatnamálastofa-rekstur/viðhald,1992/12/31,361846.831,404099.451,,
Götuljós,15470,456,1968,Gatnamálastofa-rekstur/viðhald,1992/12/31,361920.42,403985.888,,
Tengill,,1102,2010,,2010/03/04,364583.089,402721.984,,
Tengill,,886,2010,,2010/03/04,359096.067,405537.883,,
Götuljós,14284,438,2013,Gatnamálastofa-rekstur/viðhald,1994/01/20,364172.965,404332.338,,
Götuljós,35415,1187,2000,Gatnamálastofa-rekstur/viðhald,2001/10/15,358863.986,407872.91,,
Götuljós,73737,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357476.368,405806.947,,
Götuljós,70080,1109,2008,Gatnamálastofa-rekstur/viðhald,2008/04/02,369086.143,413182.836,,
Götuljós,35420,1187,2000,Gatnamálastofa-rekstur/viðhald,2001/10/15,359006.227,407776.425,,
Götuljós,71757,207,2009,Menntasvið Reykjavíkur,2009/01/26,362642.663,403553.796,,
Götuljós,26168,670,1990,Gatnamálastofa-rekstur/viðhald,1994/03/07,363409.647,407003.314,,
Götuljós,73746,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357481.394,405933.826,,
Götuljós,73757,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357450.786,405933.271,,
Götuljós,33128,1298,1997,Faxaflóahafnir sf,2003/02/24,360512.088,408748.392,,
Götuljós,27280,250,1995,Faxaflóahafnir sf,1994/10/14,360776.3743,408597.7066,,
Götuljós,19412,515,1982,Gatnamálastofa-rekstur/viðhald,1991/12/31,361536.952,402011.76,,
Götuljós,12402,385,1991,Gatnamálastofa-rekstur/viðhald,1996/05/15,359268.025,407351.966,,
Götuljós,71048,842,2008,Gatnamálastofa-rekstur/viðhald,2008/11/20,366194.721,405687.151,,
Götuljósahönk,0,0,1999,,2000/05/24,360477.796,406352.619,,
Götuljós,5883,160,1990,Gatnamálastofa-rekstur/viðhald,1994/01/12,364031.119,407215.688,,
Götuljós,67907,511,2006,Vegagerðin,2007/01/16,359788.915,408636.544,,
Götuljós,67936,349,2006,Vegagerðin,2007/01/16,359848.154,408610.088,,
Götuljós,2965,69,1993,Vegagerðin,1994/11/16,359248.6006,406481.576,,
Götuljós,26427,605,1994,Gatnamálastofa-rekstur/viðhald,1995/01/09,362914.9821,404862.05,,
Götuljós,14637,443,1967,Gatnamálastofa-rekstur/viðhald,1994/05/16,355713.834,408473.725,,
Götuljós,35594,590,2000,Fjölskyldu- og húsdýragarðurinn,2001/11/05,360370.759,407000.48,,
Götuljós,61911,803,2003,Gatnamálastofa-rekstur/viðhald,2003/10/17,365619.442,405596.226,,
Götuljós,75015,440,2005,Gatnamálastofa-rekstur/viðhald,2011/02/02,360077.401,407332.334,,
Götuljós,14353,438,1993,Gatnamálastofa-rekstur/viðhald,1994/01/13,364020.989,404168.3,,
Götuljós,6933,207,1995,Gatnamálastofa-rekstur/viðhald,1997/12/10,362499.197,403551.845,,
Gönguljós,60490,111,2002,Vegagerðin,2003/01/20,365422.628,406266.286,,
Götuljós,38835,628,2002,Gatnamálastofa-rekstur/viðhald,2002/12/18,363591.037,406666.721,,
Götuljós,18545,505,1980,Gatnamálastofa-rekstur/viðhald,1994/01/26,361343.015,402983.112,,
Götuljós,24431,660,1991,Gatnamálastofa-rekstur/viðhald,1996/02/14,359453.557,407383.675,,
Götuljós,24433,660,1991,Gatnamálastofa-rekstur/viðhald,1996/02/14,359496.4977,407405.1258,,
Götuljós,3200,894,2018,Gatnamálastofa-rekstur/viðhald,1994/04/22,359891.144,408048.098,,
Götuljós,31017,440,1998,Gatnamálastofa-rekstur/viðhald,1998/05/11,359667.731,407379.311,,
Götuljós,28407,629,1996,Vegagerðin,1996/01/24,363069.6,405396.093,,
Götuljós,5890,160,1990,Gatnamálastofa-rekstur/viðhald,1994/01/12,364103.557,407411.363,,
Götuljós,0,0,2011,,1994/03/16,356808.494,408669.866,,
Gönguljós,0,715,2001,,2002/09/03,361146.809,403584.052,,
Götuljós,75437,659,2011,Gatnamálastofa-rekstur/viðhald,2011/10/31,363358.9884,407396.0529,,
Götuljós,75432,659,2011,Gatnamálastofa-rekstur/viðhald,2011/10/31,363339.3238,407319.3331,,
Götuljós,75434,659,2011,Gatnamálastofa-rekstur/viðhald,2011/10/31,363297.3599,407322.1433,,
Götuljós,75443,659,2011,Gatnamálastofa-rekstur/viðhald,2011/10/31,363266.4699,407304.5612,,
Götuljós,50335,32,2002,Reitir II ehf,2003/03/27,363259.749,405640.207,,
Götuljós,67935,349,2006,Vegagerðin,2007/01/16,360194.198,408481.459,,
Götuljós,67889,349,2006,Vegagerðin,2007/01/16,360253.28,408447.266,,
Götuljós,67921,349,2006,Vegagerðin,2007/01/16,360393.159,408365.115,,
Götuljós,67924,349,2006,Vegagerðin,2007/01/16,360499.77,408303.1,,
Götuljós,28393,55,1996,Vegagerðin,1996/01/24,363069.785,405412.092,,
Götuljós,28401,629,1996,Vegagerðin,1996/01/23,363065.048,405391.646,,
Götuljós,28394,55,1996,Vegagerðin,1996/01/24,363077.385,405412.003,,
Götuljós,75559,0,1996,,1997/01/09,362477.036,405417.657,,
Götuljós,75561,0,1996,,1997/01/09,362486.091,405426.149,,
Götuljós,75563,0,1996,,1997/01/09,362477.206,405430.13,,
Götuljós,75553,0,1996,,1997/01/09,362486.176,405429.852,,
Götuljós,27114,463,1994,Rekstrarfélag stjórnarráðsbygg,1995/12/13,357509.234,408262.803,,
Götuljós,35229,111,2001,Gatnamálastofa-rekstur/viðhald,2001/08/07,364965.421,405735.319,,
Götuljós,15405,456,2005,Gatnamálastofa-rekstur/viðhald,1992/12/31,362110.325,404090.061,,
Götuljós,75021,440,2005,Gatnamálastofa-rekstur/viðhald,2011/02/02,359953.123,407267.525,,
Götuljós,18476,505,1989,Gatnamálastofa-rekstur/viðhald,1994/03/25,361358.15,403234.155,,
Götuljós,27705,869,1995,Gatnamálastofa-rekstur/viðhald,1995/11/03,358524.038,407203.278,,
Götuljós,38381,155,2001,Gatnamálastofa-rekstur/viðhald,2002/11/14,364432.9573,408798.3321,,
Götuljósahönk,0,0,2001,,2002/08/08,366208.732,405693.642,,
Götuljósahönk,0,0,2000,,2000/05/17,364764.826,408715.335,,
Götuljós,13905,433,1994,Gatnamálastofa-rekstur/viðhald,1994/01/25,364950.593,407639.753,,
Götuljós,28145,13,1993,Gatnamálastofa-rekstur/viðhald,1997/10/22,357236.963,407676.113,,
Götuljós,3296,82,1989,Fjölbrautaskólinn við Ármúla,1995/01/10,359639.695,407159.722,,
Götuljós,11585,364,1962,Gatnamálastofa-rekstur/viðhald,1999/10/11,359621.6266,406428.8444,,
Götuljós,29978,298,1998,Gatnamálastofa-rekstur/viðhald,1997/07/01,358546.773,406609.236,,
Götuljós,2500,57,1988,"Grandavegur 47,Húsfélag         ",1994/05/16,355782.9871,408682.1319,,
Götuljós,15833,468,1968,Gatnamálastofa-rekstur/viðhald,1994/03/25,362178.057,403860.843,,
Götuljós,18977,508,1993,Gatnamálastofa-rekstur/viðhald,1994/03/25,361914.022,402789.668,,
Niðurgrafið,72465,522,2009,Fella- og Hólaprestakall,2009/03/19,363005.628,403109.366,,
Götuljós,21622,581,1988,Gatnamálastofa-rekstur/viðhald,1993/12/31,354930.433,408594.718,,
Götuljós,24858,684,1990,Gatnamálastofa-rekstur/viðhald,1994/06/13,364751.435,406708.724,,
Götuljós,1777,43,1995,Vegagerðin,1995/12/13,357589.2738,408373.0798,,
Götuljós,30777,450,1997,Gatnamálastofa-rekstur/viðhald,1998/01/31,361018.173,406869.474,,
Götuljós,4756,727,1985,Gatnamálastofa-rekstur/viðhald,2002/10/30,356307.272,406767.23,,
Götuljós,65145,432,2005,Vegagerðin,2005/05/18,357711.2151,406951.8476,,
Götuljós,24437,660,1991,Gatnamálastofa-rekstur/viðhald,1996/02/14,359581.7756,407411.4101,,
Götuljós,33658,433,1999,Rekstrarfélag Spangarinnar,2000/06/21,364386.403,408250.165,,
Götuljós,0,9999,1976,,2000/02/09,357152.947,408255.079,,
Götuljós,75502,9999,1976,,2000/02/09,357168.684,408255.675,,
Götuljós,75503,9999,1996,,2000/02/24,359079.711,407669.874,,
Götuljós,0,9999,1982,,2000/02/23,357627.511,407200.368,,
Götuljósahönk,0,270,1994,,1994/09/29,358439.8609,406267.3626,,
Götuljós,15002,1102,1985,Vegagerðin,1994/01/21,364588.643,403474.23,,
Götuljós,15004,1102,1985,Vegagerðin,1995/01/30,364559.123,403575.095,,
Götuljós,15000,1102,1985,Vegagerðin,1994/01/21,364619.138,403380.552,,
Götuljós,2700,62,1990,Gatnamálastofa-rekstur/viðhald,1995/12/20,356155.633,408639.659,,
Götuljós,9628,298,2015,Gatnamálastofa-rekstur/viðhald,1994/09/22,358485.832,406682.339,,
Götuljós,9431,29,1977,Gatnamálastofa-rekstur/viðhald,1994/03/16,358584.1064,408096.6732,,
Götuljós,65143,432,2005,Vegagerðin,2005/05/18,357796.806,406969.117,,
Götuljós,10163,322,1995,Gatnamálastofa-rekstur/viðhald,1995/04/06,361594.501,406208.211,,
Götuljós,73761,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357435.414,405932.044,,
Götuljós,73771,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357417.084,405825.064,,
Götuljós,30682,733,1997,Gatnamálastofa-rekstur/viðhald,1998/02/03,365049.028,407536.112,,
Götuljós,60351,13,2002,Gatnamálastofa-rekstur/viðhald,2003/02/17,357221.254,407562.606,,
Götuljós,32875,1334,1999,Gatnamálastofa-rekstur/viðhald,2000/01/06,358705.316,405384.849,,
Götuljós,71061,844,2008,Gatnamálastofa-rekstur/viðhald,2008/11/20,366556.208,405518.184,,
Götuljós,60242,800,2002,Gatnamálastofa-rekstur/viðhald,2003/01/08,365552.938,405637.639,,
Götuljós,38118,647,2021,Gatnamálastofa-rekstur/viðhald,2002/11/11,361244.639,403442.168,13082,
Götuljós,75505,130,2011,Faxaflóahafnir sf,2011/12/15,356603.6988,408866.1814,,
Götuljós,11943,622,1996,Vegagerðin,1996/04/12,361418.758,405666.677,,
Götuljós,11945,622,1996,Vegagerðin,1996/04/12,361379.026,405710.776,,
Götuljósalykkja,,0,2011,,2011/11/25,357347.5098,405449.7424,,
Götuljós,19837,522,1982,Gatnamálastofa-rekstur/viðhald,1994/01/21,362890.002,403370.871,,
Götuljós,13895,433,1994,Gatnamálastofa-rekstur/viðhald,1994/01/25,364534.67,407844.836,,
Götuljós,29608,728,1994,Gatnamálastofa-rekstur/viðhald,1997/02/12,365113.124,408248.444,,
Götuljós,75312,138,2011,"Sléttuvegur 29-31,húsfélag      ",2011/06/24,359129.414,405399.432,,
Götuljós,71978,1102,2009,Gatnamálastofa-rekstur/viðhald,2009/02/10,364784.361,402821.154,,
Götuljós,73736,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357484.774,405849.003,,
Götuljós,75231,463,2011,Gatnamálastofa-rekstur/viðhald,2011/06/06,357407.7489,408544.2083,,
Götuljós,71075,844,2008,Gatnamálastofa-rekstur/viðhald,2008/11/20,366388.596,405389.094,,
Götuljós,18569,505,1977,Gatnamálastofa-rekstur/viðhald,1994/03/25,361659.553,403026.456,,
Götuljós,18920,508,1978,Gatnamálastofa-rekstur/viðhald,1994/03/25,361862.113,402767.956,,
Götuljós,26935,119,2017,Vegagerðin,1995/03/03,358053.5531,406930.7695,,
Götuljós,75030,440,2005,Gatnamálastofa-rekstur/viðhald,2011/02/02,360048.854,407281.378,,
Götuljós,75013,440,2005,Gatnamálastofa-rekstur/viðhald,2011/02/02,360076.176,407314.826,,
Götuljós,19840,522,1982,Gatnamálastofa-rekstur/viðhald,1994/01/21,362972.287,403364.991,,
Götuljós,22072,605,1982,Gatnamálastofa-rekstur/viðhald,1994/02/01,362573.246,404415.911,,
Götuljós,66150,842,2006,Gatnamálastofa-rekstur/viðhald,2006/01/23,365873.278,405720.521,,
Götuljósahönk,0,728,1994,,1998/07/27,364792.64,408366.89,,
Götuljós,16750,479,1993,Gatnamálastofa-rekstur/viðhald,1994/04/18,361989.14,404431.014,,
Götuljós,16748,479,1993,Gatnamálastofa-rekstur/viðhald,1994/04/18,361935.474,404488.222,,
Götuljós,8560,268,1977,Gatnamálastofa-rekstur/viðhald,1995/01/10,358626.059,407514.663,,
Götuljós,3620,310,1989,Gatnamálastofa-rekstur/viðhald,1996/05/20,360258.3694,406709.1848,,
Götuljós,3623,310,1989,Gatnamálastofa-rekstur/viðhald,1996/05/20,360187.232,406811.8,,
Götuljós,12301,382,1958,Gatnamálastofa-rekstur/viðhald,1994/12/23,356022.413,407700.153,,
Götuljós,3590,590,1993,Gatnamálastofa-rekstur/viðhald,1994/04/22,360118.3773,407141.6631,,
Götuljós,68057,241,2007,Gatnamálastofa-rekstur/viðhald,2007/02/06,360222.487,406095.115,,
Götuljós,68286,640,2006,Vegagerðin,2007/02/21,363983.262,405414.412,,
Götuljós,8820,274,1988,Gatnamálastofa-rekstur/viðhald,1994/12/31,358770.189,406695.845,,
Götuljós,0,9999,1976,,2000/02/09,357175.054,408272.072,,
Götuljós,0,9999,1976,,2000/02/09,357172.789,408280.838,,
Götuljós,0,9999,1976,,2000/02/09,357150.047,408250.095,,
Götuljós,70857,720,2008,Gatnamálastofa-rekstur/viðhald,2008/11/10,362936.802,402613.466,,
Götuljós,71010,511,2008,Gatnamálastofa-rekstur/viðhald,2008/11/19,359175.272,407727.958,,
Götuljós,15843,468,1924,Gatnamálastofa-rekstur/viðhald,1992/12/31,361927.636,403649.289,,
Götuljós,15844,468,1924,Gatnamálastofa-rekstur/viðhald,1992/12/31,361949.356,403723.639,,
Götuljós,19495,515,1981,Gatnamálastofa-rekstur/viðhald,1994/03/23,361813.987,402175.518,,
Götuljós,15403,456,1968,Gatnamálastofa-rekstur/viðhald,1992/12/31,362060.275,404093.13,,
Götuljós,15404,456,1968,Gatnamálastofa-rekstur/viðhald,1992/12/31,362086.152,404091.458,,
Tengikassi/tafla,0,456,2003,,2003/05/14,361640.115,403906.246,,
Götuljós,760,15,1993,Vegagerðin,1996/01/18,356062.119,408468.272,,
Götuljós,38384,155,2001,Gatnamálastofa-rekstur/viðhald,2002/11/14,364350.927,408730.929,,
Götuljós,28370,640,1995,Vegagerðin,1996/01/23,363357.716,405384.511,,
Götuljós,76438,483,2011,Gatnamálastofa-rekstur/viðhald,2011/12/08,356439.6733,407218.4639,,
Götuljós,15475,456,1968,Gatnamálastofa-rekstur/viðhald,1992/12/31,362150.791,404117.741,,
Götuljós,15477,456,1968,Gatnamálastofa-rekstur/viðhald,1992/12/31,362147.871,404071.407,,
Götuljós,15471,456,1968,Gatnamálastofa-rekstur/viðhald,1992/12/31,361919.039,403962.35,,
Götuljós,8396,267,1994,Gatnamálastofa-rekstur/viðhald,1994/02/16,360533.91,407648.752,,
Götuljós,20418,537,2007,Gatnamálastofa-rekstur/viðhald,1994/03/23,361817.78,402407.43,,
Götuljós,18618,505,1990,Gatnamálastofa-rekstur/viðhald,1994/01/26,361507.214,402786.568,,
Götuljós,23196,628,1984,Gatnamálastofa-rekstur/viðhald,1994/06/22,363536.024,406374.852,,
Götuljós,32711,298,1998,Gatnamálastofa-rekstur/viðhald,1999/10/28,358279.047,406588.316,,
Götuljós,4492,463,1994,Gatnamálastofa-rekstur/viðhald,1996/01/24,357389.393,408379.594,,
Götuljós,62319,1264,2003,Húsfélagið Borgartúni 29,2003/12/08,359009.173,408081.754,,
Götuljós,13339,415,1991,Gatnamálastofa-rekstur/viðhald,1995/01/10,359925.774,406344.176,,
Götuljós,26190,398,1994,Gatnamálastofa-rekstur/viðhald,1995/03/14,359832.596,406387.624,,
Götuljós,3283,82,2004,Gatnamálastofa-rekstur/viðhald,1996/05/17,359554.406,407186.049,,
Götuljós,24658,670,1987,Gatnamálastofa-rekstur/viðhald,1994/03/07,362918.45,406870.844,,
Götuljós,2989,69,1986,Gatnamálastofa-rekstur/viðhald,1993/12/31,359035.554,406535.187,,
Götuljós,75239,463,2011,Gatnamálastofa-rekstur/viðhald,2011/06/06,357514.7738,408513.2491,,
Götuljós,27774,433,1995,Gatnamálastofa-rekstur/viðhald,1998/10/29,364220.116,408051.162,,
Götuljós,73786,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357456.135,405788.94,,
Götuljós,255,6,1969,Utanríkisráðuneytið,1995/01/10,358176.101,407589.877,,
Götuljós,258,6,1969,Utanríkisráðuneytið,1995/01/10,358220.373,407577.24,,
Götuljós,8479,267,1992,Gatnamálastofa-rekstur/viðhald,1994/02/11,360331.821,408068.874,,
Götuljós,20428,537,2007,Gatnamálastofa-rekstur/viðhald,1994/03/23,361896.793,402605.627,,
Götuljós,219,5,1993,Gatnamálastofa-rekstur/viðhald,1996/05/08,357005.368,408096.396,,
Götuljós,73793,66,2010,Gatnamálastofa-rekstur/viðhald,2010/01/19,357552.144,405741.988,,
Tengikassi/tafla,,,2014,Reykjavíkurborg,2014/08/28,356257.2802,407265.9969,,
Tengikassi/tafla,,,2014,Reykjavíkurborg,2014/08/28,356277.0742,407300.5766,,
Tengikassi/tafla,,,2014,Reykjavíkurborg,2014/08/28,356204.36,407169.19,,
Götuljós,26070,274,1994,Vegagerðin,1994/12/31,358830.8854,406643.6055,,
Götuljósahönk,0,9,1998,,2001/04/10,357719.134,407938.785,,
Götuljósahönk,0,0,1998,,2001/04/18,357818.24,407895.519,,
Hátt mastur,0,9999,2011,,2000/02/24,359885.972,407435.694,,
Götuljós,73188,207,2009,Menntasvið Reykjavíkur,2009/07/27,362621.338,403478.51,,
Götuljós,15072,450,1972,Gatnamálastofa-rekstur/viðhald,1995/05/08,361090.169,406845.127,,
Götuljós,25183,695,1991,Gatnamálastofa-rekstur/viðhald,1994/06/13,364443.895,406752.756,,
Götuljós,25180,695,1991,Gatnamálastofa-rekstur/viðhald,1994/06/13,364536.675,406791.477,,
Götuljós,27859,173,1995,Landsbókas.-Háskólabóka,1995/11/20,356313.107,407736.01,,
Götuljós,12612,869,1990,Gatnamálastofa-rekstur/viðhald,1995/01/10,358809.369,407386.32,,
Götuljós,22943,623,1985,Gatnamálastofa-rekstur/viðhald,1995/03/28,361409.388,406719.345,,
Götuljós,25172,695,1991,Gatnamálastofa-rekstur/viðhald,1994/06/13,364507.553,406715.339,,
Götuljós,70273,1195,2008,Gatnamálastofa-rekstur/viðhald,2008/01/22,366835.574,406215.853,,
Götuljós,0,9999,1976,,2000/02/09,357176.288,408268.44,,
Götuljós,20809,542,1992,Faxaflóahafnir sf,1991/12/31,357116.096,409276.399,,
Niðurgrafið,72461,522,2009,Fella- og Hólaprestakall,2009/03/19,362996.56,403108.362,,
Götuljós,68481,268,2007,Gatnamálastofa-rekstur/viðhald,2007/05/23,358495.787,407354.254,,
Götuljós,2726,62,1969,Gatnamálastofa-rekstur/viðhald,1995/12/20,356254.967,408545.583,,
Götuljós,14253,438,1967,Gatnamálastofa-rekstur/viðhald,1994/01/20,364267.29,404405.902,,
