Lóð,Heimtaugarskápur,Heimtaugarskápur XID,Auðkenni ljósastaurs,Ljósastaur XID,Gata,Staðsetning,Tegund viðfangs,Undirtegund,X (lengdargráða),Y (Breidd),GPS-hæð,X,Y,Dags. uppsett,Eigandi 2,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Framleiðandi,Birgir,Efni staurs,Litur staurs,Hæð staurs [m],Hefur topp/arm,Tegund topps/arms,Framleiðandi topps/arms,Söluaðili topps/arms,Tengill,Ljósleiðarapípa,Dags. burðarþolsprófunar,Framkvæmdaraðili burðarþolsprófunar,Tegund undirstöðu,Staða,Ástandseinkunn
,,,,634,BALDURSGATA,,,,,,,357214.9,407698,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,635,BALDURSGATA,,,,,,,357230.1,407706.7,,,,,,,J,,5,,,,,,,,,,,
,,,,636,BALDURSGATA,,,,,,,357245.6,407716.5,,,,,,,J,,5,,,,,,,,,,,
,,,,637,BALDURSGATA,,,,,,,357263.9,407726.4,,,,,,,J,,5,,,,,,,,,,,
,,,,638,BALDURSGATA,,,,,,,357282.2,407737.4,,,,,,,J,,5,,,,,,,,,,,
,,,,639,BALDURSGATA,,,,,,,357301,407745.8,,,,,,,J,,5,,,,,,,,,,,
,,,,640,BALDURSGATA,,,,,,,357318.3,407755.1,,,,,,,J,,5,,,,,,,,,,,
,,,,641,BALDURSGATA,,,,,,,357338.1,407765.4,,,,,,,J,,5,,,,,,,,,,,
,,,,642,BALDURSGATA,,,,,,,357355.5,407774.8,,,,,,,J,,5,,,,,,,,,,,
,,,,650,BRAGAGATA,,,,,,,357132.7,407597.4,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,651,BRAGAGATA,,,,,,,357110.3,407589.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,652,BRAGAGATA,,,,,,,357086.8,407581.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,671,SKÁLHOLTSSTÍGUR,,,,,,,357205.4,407884.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,672,SKÁLHOLTSSTÍGUR,,,,,,,357180.6,407892.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,673,SKÁLHOLTSSTÍGUR,,,,,,,357159.8,407902.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,674,SKÁLHOLTSSTÍGUR,,,,,,,357138.9,407908.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,675,SKÁLHOLTSSTÍGUR,,,,,,,357113.3,407918.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,676,GRUNDARSTÍGUR,,,,,,,357178.1,407969.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,677,GRUNDARSTÍGUR,,,,,,,357167.8,407941.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,678,GRUNDARSTÍGUR,,,,,,,357157.3,407915,,,,,,,J,,6.3,,,,,,,,,,,
,,,,679,GRUNDARSTÍGUR,,,,,,,357145,407888.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,680,GRUNDARSTÍGUR,,,,,,,357137,407866.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,681,GRUNDARSTÍGUR,,,,,,,357128.1,407841.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,682,GRUNDARSTÍGUR,,,,,,,357118.5,407815.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,683,HELLUSUND,,,,,,,357143.4,407756.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,684,HELLUSUND,,,,,,,357114.3,407767.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,685,HELLUSUND,,,,,,,357089.9,407772.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,686,HELLUSUND,,,,,,,357065.5,407782.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,687,GRUNDARSTÍGUR,,,,,,,357108.4,407784.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,692,HÁVALLAGATA,,,,,,,356261.9,408441.1,,,,,,,J,,5,,,,,,,,,,,
,,,,693,HÁVALLAGATA,,,,,,,356278.6,408423.9,,,,,,,J,,5,,,,,,,,,,,
,,,,694,HÁVALLAGATA,,,,,,,356296,408410.1,,,,,,,J,,5,,,,,,,,,,,
,,,,695,HÁVALLAGATA,,,,,,,356311,408391.4,,,,,,,J,,5,,,,,,,,,,,
,,,,696,HÁVALLAGATA,,,,,,,356328,408374,,,,,,,J,,5,,,,,,,,,,,
,,,,697,HÁVALLAGATA,,,,,,,356344.5,408357.8,,,,,,,J,,5,,,,,,,,,,,
,,,,698,HÁVALLAGATA,,,,,,,356362.1,408338.8,,,,,,,J,,5,,,,,,,,,,,
,,,,699,ÁSVALLAGATA,,,,,,,356111.8,408497.9,,,,,,,J,,5,,,,,,,,,,,
,,,,701,DRAFNARSTÍGUR,,,,,,,356344.7,408602.1,,,,,,,J,,5,,,,,,,,,,,
,,,,722,DRAFNARSTÍGUR,,,,,,,356377,408647.4,,,,,,,J,,5,,,,,,,,,,,
,,,,723,DRAFNARSTÍGUR,,,,,,,356360.6,408625.5,,,,,,,J,,5,,,,,,,,,,,
,,,,724,ÖLDUGATA,,,,,,,356318.5,408585.5,,,,,,,J,,8,,,,,,,,,,,
,,,,725,ÖLDUGATA,,,,,,,356351.8,408566.3,,,,,,,J,,8,,,,,,,,,,,
,,,,727,HOLTSGATA,,,,,,,356226.7,408536.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,728,HOLTSGATA,,,,,,,356246.2,408521.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,729,HOLTSGATA,,,,,,,356263.5,408507.4,,,,,,,J,,5,,,,,,,,,,,
,,,,730,SÓLVALLAGATA,,,,,,,356227.9,408398.8,,,,,,,J,,5,,,,,,,,,,,
,,,,731,SÓLVALLAGATA,,,,,,,356241.2,408383,,,,,,,J,,5,,,,,,,,,,,
,,,,732,SÓLVALLAGATA,,,,,,,356254,408367.8,,,,,,,J,,5,,,,,,,,,,,
,,,,733,SÓLVALLAGATA,,,,,,,356265.5,408354.2,,,,,,,J,,5,,,,,,,,,,,
,,,,734,SÓLVALLAGATA,,,,,,,356278.7,408338.6,,,,,,,J,,5,,,,,,,,,,,
,,,,735,SÓLVALLAGATA,,,,,,,356290.8,408324.2,,,,,,,J,,5,,,,,,,,,,,
,,,,736,SÓLVALLAGATA,,,,,,,356303.7,408308.2,,,,,,,J,,5,,,,,,,,,,,
,,,,737,SÓLVALLAGATA,,,,,,,356315.9,408293.7,,,,,,,J,,5,,,,,,,,,,,
,,,,747,VESTURVALLAGATA,,,,,,,356127.2,408522.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,748,VESTURVALLAGATA,,,,,,,356099.2,408514.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,751,ÁSVALLAGATA,,,,,,,356170.1,408385.9,,,,,,,J,,5,,,,,,,,,,,
,,,,752,ÁSVALLAGATA,,,,,,,356159.6,408405.8,,,,,,,J,,5,,,,,,,,,,,
,,,,753,ÁSVALLAGATA,,,,,,,356150.3,408423.3,,,,,,,J,,5,,,,,,,,,,,
,,,,754,ÁSVALLAGATA,,,,,,,356140.3,408442.1,,,,,,,J,,5,,,,,,,,,,,
,,,,755,ÁSVALLAGATA,,,,,,,356130,408461.6,,,,,,,J,,5,,,,,,,,,,,
,,,,756,ÁSVALLAGATA,,,,,,,356120.9,408480.7,,,,,,,J,,5,,,,,,,,,,,
,,,,757,HRINGBRAUT,,,,,,,356099.1,408355.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,758,HRINGBRAUT,,,,,,,356085.9,408396,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,759,HRINGBRAUT,,,,,,,356075.6,408428.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,760,HRINGBRAUT,,,,,,,356062.1,408468.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,761,HRINGBRAUT,,,,,,,356050.9,408504.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,762,HRINGBRAUT,,,,,,,356039.2,408540.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,763,HRINGBRAUT,,,,,,,356028.4,408574.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,776,DRAFNARSTÍGUR,,,,,,,356339.3,408621.6,,,,,,,J,,5,,,,,,,,,,,
,,,,777,DRAFNARSTÍGUR,,,,,,,356344.4,408634,,,,,,,J,,5,,,,,,,,,,,
,,,,778,INGÓLFSGARÐUR,,,,,,,357308.1,408769.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,779,INGÓLFSGARÐUR,,,,,,,357335.7,408759.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,780,INGÓLFSGARÐUR,,,,,,,357367.4,408747.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,781,INGÓLFSGARÐUR,,,,,,,357370.5,408713.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,793,FAXAGARÐUR,,,,,,,357195.1,408642.5,,,,,,,J,,,,,,,,,,,,,
,,,,794,FAXAGARÐUR,,,,,,,357155.7,408712.1,,,,,,,J,,,,,,,,,,,,,
,,,,811,SÆBRAUT,,,,,,,357494.4,408485.2,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,812,SÆBRAUT,,,,,,,357526.1,408462.3,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,813,SÆBRAUT,,,,,,,357562.1,408433.6,,,,,,,J,,12,,,,,,,,,,,
,,,,819,TORFUFELL,,,,,,,362631.4,402589.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,820,TORFUFELL,,,,,,,362633.3,402621.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,821,TORFUFELL,,,,,,,362635.2,402652.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,822,TORFUFELL,,,,,,,362637,402684.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,823,TORFUFELL,,,,,,,362638.9,402716.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,824,TORFUFELL,,,,,,,362640.8,402748.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,825,TORFUFELL,,,,,,,362642.8,402780.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,826,TORFUFELL,,,,,,,362644.6,402811.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,827,AUSTURBERG,,,,,,,362736.7,403055.2,,,,,,,J,,5,,,,,,,,,,,
,,,,828,AUSTURBERG,,,,,,,362756.6,403054,,,,,,,J,,5,,,,,,,,,,,
,,,,837,RJÚPUFELL,,,,,,,362699.4,402746.4,,,,,,,J,,5,,,,,,,,,,,
,,,,838,RJÚPUFELL,,,,,,,362697.4,402712.2,,,,,,,J,,5,,,,,,,,,,,
,,,,839,RJÚPUFELL,,,,,,,362696.5,402682.5,,,,,,,J,,5,,,,,,,,,,,
,,,,840,RJÚPUFELL,,,,,,,362695,402658,,,,,,,J,,5,,,,,,,,,,,
,,,,841,RJÚPUFELL,,,,,,,362696.6,402632.4,,,,,,,J,,5,,,,,,,,,,,
,,,,842,RJÚPUFELL,,,,,,,362702.7,402611,,,,,,,J,,5,,,,,,,,,,,
,,,,847,FELLASTÍGUR,,,,,,,362836.6,402842.1,,,,,,,J,,5,,,,,,,,,,,
,,,,848,KÖTLUFELL,,,,,,,362857.9,402860.7,,,,,,,J,,5,,,,,,,,,,,
,,,,849,KÖTLUFELL,,,,,,,362861.7,402828.1,,,,,,,J,,5,,,,,,,,,,,
,,,,850,MÖÐRUFELL,,,,,,,362839.4,402813.1,,,,,,,J,,5,,,,,,,,,,,
,,,,851,MÖÐRUFELL,,,,,,,362837.7,402785.4,,,,,,,J,,5,,,,,,,,,,,
,,,,852,MÖÐRUFELL,,,,,,,362830.5,402761.5,,,,,,,J,,5,,,,,,,,,,,
,,,,853,MÖÐRUFELL,,,,,,,362828.6,402729.4,,,,,,,J,,5,,,,,,,,,,,
,,,,854,MÖÐRUFELL,,,,,,,362831.8,402696.8,,,,,,,J,,5,,,,,,,,,,,
,,,,855,MÖÐRUFELL,,,,,,,362824.5,402660.7,,,,,,,J,,5,,,,,,,,,,,
,,,,856,MÖÐRUFELL,,,,,,,362822.7,402630.4,,,,,,,J,,5,,,,,,,,,,,
,,,,857,KÖTLUFELL,,,,,,,362864.7,402800.2,,,,,,,J,,5,,,,,,,,,,,
,,,,858,KÖTLUFELL,,,,,,,362889.6,402798.8,,,,,,,J,,5,,,,,,,,,,,
,,,,859,KÖTLUFELL,,,,,,,362914,402797.3,,,,,,,J,,5,,,,,,,,,,,
,,,,860,IÐUFELL,,,,,,,362768.9,402865.8,,,,,,,J,,5,,,,,,,,,,,
,,,,861,JÓRUFELL,,,,,,,362786.1,402882.3,,,,,,,J,,5,,,,,,,,,,,
,,,,862,JÓRUFELL,,,,,,,362813.5,402880.6,,,,,,,J,,5,,,,,,,,,,,
,,,,864,JÓRUFELL,,,,,,,362836.2,402879.3,,,,,,,J,,5,,,,,,,,,,,
,,,,865,JÓRUFELL,,,,,,,362767.3,402900.5,,,,,,,J,,5,,,,,,,,,,,
,,,,867,JÓRUFELL,,,,,,,362765.3,402929.1,,,,,,,J,,5,,,,,,,,,,,
,,,,868,JÓRUFELL,,,,,,,362766.5,402950.5,,,,,,,J,,5,,,,,,,,,,,
,,,,869,KEILUFELL,,,,,,,362775.9,402990.6,,,,,,,J,,5,,,,,,,,,,,
,,,,870,KEILUFELL,,,,,,,362789,403008,,,,,,,J,,5,,,,,,,,,,,
,,,,871,KEILUFELL,,,,,,,362812.9,403006.5,,,,,,,J,,5,,,,,,,,,,,
,,,,872,KEILUFELL,,,,,,,362836.8,403005.1,,,,,,,J,,5,,,,,,,,,,,
,,,,873,KEILUFELL,,,,,,,362861.2,403003.7,,,,,,,J,,5,,,,,,,,,,,
,,,,874,KEILUFELL,,,,,,,362884.5,403002.3,,,,,,,J,,5,,,,,,,,,,,
,,,,875,KEILUFELL,,,,,,,362904.6,402993.9,,,,,,,J,,5,,,,,,,,,,,
,,,,876,KEILUFELL,,,,,,,362923.3,402982.1,,,,,,,J,,5,,,,,,,,,,,
,,,,877,KEILUFELL,,,,,,,362777.4,403016.2,,,,,,,J,,5,,,,,,,,,,,
,,,,878,KEILUFELL,,,,,,,362778.8,403039.9,,,,,,,J,,5,,,,,,,,,,,
,,,,879,KEILUFELL,,,,,,,362780.3,403065.3,,,,,,,J,,5,,,,,,,,,,,
,,,,880,KEILUFELL,,,,,,,362781.7,403089.7,,,,,,,J,,5,,,,,,,,,,,
,,,,881,KEILUFELL,,,,,,,362793.4,403077.3,,,,,,,J,,5,,,,,,,,,,,
,,,,882,KEILUFELL,,,,,,,362815.9,403076,,,,,,,J,,5,,,,,,,,,,,
,,,,883,KEILUFELL,,,,,,,362840.1,403074.5,,,,,,,J,,5,,,,,,,,,,,
,,,,884,KEILUFELL,,,,,,,362864.4,403073.1,,,,,,,J,,5,,,,,,,,,,,
,,,,885,KEILUFELL,,,,,,,362888.6,403071.7,,,,,,,J,,5,,,,,,,,,,,
,,,,886,KEILUFELL,,,,,,,362783.2,403114.5,,,,,,,J,,5,,,,,,,,,,,
,,,,887,KEILUFELL,,,,,,,362784.7,403139.1,,,,,,,J,,5,,,,,,,,,,,
,,,,888,KEILUFELL,,,,,,,362785.6,403163.9,,,,,,,J,,5,,,,,,,,,,,
,,,,889,KEILUFELL,,,,,,,362796.9,403147.7,,,,,,,J,,5,,,,,,,,,,,
,,,,890,KEILUFELL,,,,,,,362823.1,403146.2,,,,,,,J,,5,,,,,,,,,,,
,,,,891,KEILUFELL,,,,,,,362846.7,403144.8,,,,,,,J,,5,,,,,,,,,,,
,,,,892,KEILUFELL,,,,,,,362868.4,403136,,,,,,,J,,5,,,,,,,,,,,
,,,,893,KEILUFELL,,,,,,,362881.7,403114.5,,,,,,,J,,5,,,,,,,,,,,
,,,,894,KEILUFELL,,,,,,,362894.7,403093.6,,,,,,,J,,5,,,,,,,,,,,
,,,,895,KEILUFELL,,,,,,,362909,403070.5,,,,,,,J,,5,,,,,,,,,,,
,,,,896,KEILUFELL,,,,,,,362919.4,403053.6,,,,,,,J,,5,,,,,,,,,,,
,,,,897,KEILUFELL,,,,,,,362930.6,403035.5,,,,,,,J,,5,,,,,,,,,,,
,,,,898,KEILUFELL,,,,,,,362934.3,403015.8,,,,,,,J,,5,,,,,,,,,,,
,,,,899,KEILUFELL,,,,,,,362938,402995.3,,,,,,,J,,5,,,,,,,,,,,
,,,,900,KEILUFELL,,,,,,,362941.8,402974.8,,,,,,,J,,5,,,,,,,,,,,
,,,,901,KEILUFELL,,,,,,,362945.1,402952.8,,,,,,,J,,5,,,,,,,,,,,
,,,,902,KEILUFELL,,,,,,,362941.6,402934.3,,,,,,,J,,5,,,,,,,,,,,
,,,,903,KEILUFELL,,,,,,,362931.6,402919.1,,,,,,,J,,5,,,,,,,,,,,
,,,,904,SUÐURFELL,,,,,,,362888.5,402614.1,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,905,SUÐURFELL,,,,,,,362899.5,402636,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,906,SUÐURFELL,,,,,,,362906.5,402660.9,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,907,SUÐURFELL,,,,,,,362912.1,402688.6,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,908,SUÐURFELL,,,,,,,362917.7,402716.6,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,909,SUÐURFELL,,,,,,,362923.1,402743.9,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,910,SUÐURFELL,,,,,,,362928.6,402771.8,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,911,SUÐURFELL,,,,,,,362934.7,402799.9,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,912,SUÐURFELL,,,,,,,362940.2,402828.2,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,913,SUÐURFELL,,,,,,,362944.6,402854.5,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,914,SUÐURFELL,,,,,,,362943.4,402878.7,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,915,SUÐURFELL,,,,,,,362935.1,402900.8,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,916,SUÐURFELL,,,,,,,362920.4,402926.9,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,917,SUÐURFELL,,,,,,,362903.8,402943.3,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,918,SUÐURFELL,,,,,,,362880.7,402955,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,919,SUÐURFELL,,,,,,,362854.8,402958.9,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,920,SUÐURFELL,,,,,,,362827.5,402960.6,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,921,SUÐURFELL,,,,,,,362799.5,402962.2,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,922,SUÐURFELL,,,,,,,362772.8,402963.8,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,923,SUÐURFELL,,,,,,,362746.2,402966.5,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,924,SUÐURFELL,,,,,,,362721.2,402967.5,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,925,AUSTURBERG,,,,,,,362696.9,402965.1,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,926,AUSTURBERG,,,,,,,362698,402981.2,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,927,AUSTURBERG,,,,,,,362699.7,403010.6,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,928,AUSTURBERG,,,,,,,362703.2,403037.7,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,929,AUSTURBERG,,,,,,,362703.3,403068.5,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,930,AUSTURBERG,,,,,,,362705.1,403097.3,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,931,AUSTURBERG,,,,,,,362706.7,403126,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,932,AUSTURBERG,,,,,,,362708.3,403153,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,933,AUSTURBERG,,,,,,,362710.1,403180.7,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,934,AUSTURBERG,,,,,,,362711.7,403209.1,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,935,AUSTURBERG,,,,,,,362713.8,403237.2,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,936,AUSTURBERG,,,,,,,362715.4,403263.8,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,937,AUSTURBERG,,,,,,,362718.6,403324.9,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,938,AUSTURBERG,,,,,,,362714.3,403297.1,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,939,AUSTURBERG,,,,,,,362686.6,403269.4,,,,,,,J,,5,,,,,,,,,,,
,,,,940,AUSTURBERG,,,,,,,362679.1,403262.8,,,,,,,J,,5,,,,,,,,,,,
,,,,941,AUSTURBERG,,,,,,,362672.5,403270.3,,,,,,,J,,5,,,,,,,,,,,
,,,,942,AUSTURBERG,,,,,,,362679.1,403276.1,,,,,,,J,,5,,,,,,,,,,,
,,,,943,RJÚPUFELL,,,,,,,362761.4,402585.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,944,RJÚPUFELL,,,,,,,362763.3,402617.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,945,RJÚPUFELL,,,,,,,362765.2,402648.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,946,RJÚPUFELL,,,,,,,362767.1,402680.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,947,RJÚPUFELL,,,,,,,362769,402713.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,948,RJÚPUFELL,,,,,,,362770.9,402745.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,949,RJÚPUFELL,,,,,,,362772.6,402774.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,950,RJÚPUFELL,,,,,,,362774.4,402805,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,951,GERÐUBERG,,,,,,,362784.2,403190.1,,,,,,,J,,5,,,,,,,,,,,
,,,,952,GERÐUBERG,,,,,,,362785.7,403216,,,,,,,J,,5,,,,,,,,,,,
,,,,953,GERÐUBERG,,,,,,,362787.1,403239.1,,,,,,,J,,5,,,,,,,,,,,
,,,,954,GERÐUBERG,,,,,,,362762.1,403267,,,,,,,J,,5,,,,,,,,,,,
,,,,955,GERÐUBERG,,,,,,,362732.1,403268.7,,,,,,,J,,5,,,,,,,,,,,
,,,,956,GERÐUBERG,,,,,,,362737,403211.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,957,GERÐUBERG,,,,,,,362764.2,403209.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,958,AUSTURBERG,,,,,,,362707.2,403272,,,,,,,J,,5,,,,,,,,,,,
,,,,959,GERÐUBERG,,,,,,,362799.4,403184.8,,,,,,,J,,5,,,,,,,,,,,
,,,,960,GERÐUBERG,,,,,,,362818.5,403183.7,,,,,,,J,,5,,,,,,,,,,,
,,,,961,GERÐUBERG,,,,,,,362828.5,403203.3,,,,,,,J,,5,,,,,,,,,,,
,,,,962,GERÐUBERG,,,,,,,362788.1,403256.6,,,,,,,J,,4,,,,,,,,,,,
,,,,963,GERÐUBERG,,,,,,,362782.7,403265.7,,,,,,,J,,4,,,,,,,,,,,
,,,,964,GERÐUBERG,,,,,,,362783.4,403278.8,,,,,,,J,,4,,,,,,,,,,,
,,,,965,GERÐUBERG,,,,,,,362784,403288.9,,,,,,,J,,4,,,,,,,,,,,
,,,,966,AUSTURBERG,,,,,,,362690.9,403184.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,967,AUSTURBERG,,,,,,,362693.7,403231.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,970,AUSTURBERG,,,,,,,362758.8,403167,,,,,,,J,,5,,,,,,,,,,,
,,,,971,AUSTURBERG,,,,,,,362736.1,403168.4,,,,,,,J,,5,,,,,,,,,,,
,,,,992,HRINGBRAUT,,,,,,,357117.2,407318,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,993,HRINGBRAUT,,,,,,,357092.2,407328.5,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,995,BARÓNSSTÍGUR,,,,,,,357315.9,407285.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,996,BARÓNSSTÍGUR,,,,,,,357338.6,407303.8,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,997,BARÓNSSTÍGUR,,,,,,,357363,407322.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,998,BARÓNSSTÍGUR,,,,,,,357387.5,407341.5,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,999,BARÓNSSTÍGUR,,,,,,,357411,407359.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1000,BARÓNSSTÍGUR,,,,,,,357434,407376.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1001,BARÓNSSTÍGUR,,,,,,,357460.1,407391.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1002,BARÓNSSTÍGUR,,,,,,,357490.2,407407.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1003,BARÓNSSTÍGUR,,,,,,,357520.3,407424.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1004,BARÓNSSTÍGUR,,,,,,,357553.9,407442.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1005,BARÓNSSTÍGUR,,,,,,,357588.4,407461.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1006,BARÓNSSTÍGUR,,,,,,,357619,407477.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1007,BARÓNSSTÍGUR,,,,,,,357651.7,407494,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,1008,BERGSTAÐASTRÆTI,,,,,,,357346.3,407322.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1009,BERGSTAÐASTRÆTI,,,,,,,357337.8,407343.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1011,BERGSTAÐASTRÆTI,,,,,,,357303,407387.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1013,BERGSTAÐASTRÆTI,,,,,,,357267.9,407432.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1014,BERGSTAÐASTRÆTI,,,,,,,357254,407449.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1015,BERGSTAÐASTRÆTI,,,,,,,357238.1,407469.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1016,BERGSTAÐASTRÆTI,,,,,,,357223.3,407488.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1017,BERGSTAÐASTRÆTI,,,,,,,357185.7,407536,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1018,BERGSTAÐASTRÆTI,,,,,,,357201.3,407505.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,1019,BERGSTAÐASTRÆTI,,,,,,,357186.5,407524.5,,,,,,,J,,5,,,,,,,,,,,
,,,,1032,SJAFNARGATA,,,,,,,357335.3,407581.5,,,,,,,J,,5,,,,,,,,,,,
,,,,1033,SJAFNARGATA,,,,,,,357349.2,407560.5,,,,,,,J,,5,,,,,,,,,,,
,,,,1034,SJAFNARGATA,,,,,,,357362.1,407538.2,,,,,,,J,,5,,,,,,,,,,,
,,,,1035,SJAFNARGATA,,,,,,,357376.7,407517.3,,,,,,,J,,5,,,,,,,,,,,
